"g","mY","gY","mA","mB","mU","e0","eP","bA","bI","mBs"
0.000295120922666638,0.125,0.380189396320561,0.615058890210174,0.0395284707521047,18.1970085860998,2.69153480392691e-07,0.000330346724003798,0.00690192132301443,0.00659128369278204,NA
9.77237220955811,0.125,6.45654229034656,0.00169401284966018,6.71289745462817,8.51138038202376,0.000177827941003892,5.87448777469765e-05,0.00338041487695991,6.29462705897083,NA
0.0323593656929628,0.125,0.000120226443461741,5.11583701971438,0.00656009325312216,0.0537031796370253,5.49540873857625e-06,21.3289759400796,0.000587448777469765,0.161796828464814,NA
0.00346736850452532,0.125,0.138038426460289,0.000849017613850239,3.60503937890826,0.000309029543251359,0.0190546071796325,3.70655120650459,169.422078069601,8.2979345371878,NA
5.62341325190349e-05,0.125,0.000281838293126446,0.0548171812907318,0.00198111649057639,0.00467735141287198,0.00676082975391982,0.00690192132301443,0.014420157515633,1.69422078069601,NA
1.99526231496888,0.125,3.8904514499428,0.00022851604568249,2.22284926254865,0.204173794466953,0.0128824955169313,33.0346724003798,99.7631157484439,19.0094698160281,NA
0.00316227766016838,0.125,28.8403150312661,0.00213263582434305,0.00464419036371466,0.000138038426460289,0.000549540873857625,0.00119941645950974,46.6627150398495,128.519789138443,NA
0.213796208950223,0.125,34.6736850452532,0.00370609630296397,0.626484042034091,1.31825673855641,0.00269153480392691,6.29462705897084,294.421827677795,0.0131513399594769,NA
0.0338844156139203,0.125,0.0537031796370253,0.02338388681706,6.12223524210558,0.000426579518801593,4.67735141287198e-05,0.0644124775846567,64.4124775846568,0.774408309456241,NA
0.0165958690743756,0.125,0.147910838816821,0.00125578907434844,0.000404492071162035,27.5422870333817,0.0707945784384139,1.58113883008419,0.203690138902056,0.0239315046161319,NA
6.30957344480193e-05,0.125,0.0199526231496888,0.690107425298302,2.43730574969756e-05,0.00588843655355589,0.00134896288259165,1.50997586020101,0.0233867570643599,20.3690138902057,NA
0.134896288259165,0.125,50.1187233627273,1.61776971205052,0.0571360237018594,1.94984459975805,1e-07,0.000256430691995682,0.00233867570643599,169.422078069601,NA
1.65958690743756e-05,0.125,0.0134896288259165,1.2850401595635,1.84888548521026,0.00676082975391982,1.51356124843621e-07,0.158113883008419,268.515898185127,0.00574076810748441,NA
0.000398107170553497,0.125,0.000812830516164099,0.012850401595635,0.140252306787745,0.239883291901949,0.00446683592150963,7.92446596230557,0.00122735445784252,0.0165565560741296,NA
0.000316227766016838,0.125,0.000123026877081238,0.02338388681706,0.344278587917271,0.229086765276777,1.28824955169313e-05,0.0223341796075482,7.56780624218104,0.294421827677794,NA
0.93325430079699,0.125,54.9540873857625,0.0445570777632066,0.00464419036371466,0.0154881661891248,4.07380277804112e-05,0.0931043568331434,41.5881885551335,18.1539027385051,NA
0.114815362149688,0.125,0.000199526231496888,0.0488558642512124,4.04492071162035,1.41253754462276,3.54813389233575e-07,0.000203690138902056,95.2730358981624,20.8434691735168,NA
2.23872113856834,0.125,0.00263026799189538,0.102074368149588,0.000395284707521047,0.00275422870333817,2.29086765276777e-06,0.000690192132301443,1.19941645950974,0.00388123558314346,NA
8.70963589956081,0.125,0.000281838293126446,5.7400635453207e-05,3.28783498986923,25.7039578276886,0.000524807460249773,0.0322827114517328,4.0641525808205,353.972892192069,NA
9.77237220955811e-05,0.125,0.000177827941003892,12.2720382512294,0.00486306431242851,0.0218776162394955,0.0158489319246111,7.92446596230557e-05,0.0868900414374688,0.244889409684223,NA
0.123026877081238,0.125,38.0189396320561,9.52613430767386,0.0150283054327177,0.000190546071796325,0.000229086765276777,1.85767614548586,128.519789138443,1.37711435166908,NA
0.138038426460288,0.125,16.5958690743756,0.301242817089206,0.207448363429695,2.69153480392691,0.00467735141287198,1.40919146563223,10.9388081197478,2.74770436928812,NA
0.00301995172040202,0.125,0.354813389233576,0.239285675121839,0.00686926092322031,0.00758577575029184,7.07945784384137e-07,0.739554194084104,41.5881885551335,0.370655120650459,NA
7.07945784384137e-05,0.125,0.0251188643150958,8.10805526628588,3.95284707521047,0.000588843655355589,0.0371535229097173,0.43548179497804,9.31043568331435,308.297500930741,NA
0.331131121482591,0.125,1.69824365246175,0.0134560223647082,2.02726262169866,0.000478630092322639,6.91830970918936e-07,7.39554194084104e-05,3.38041487695991,0.362217980037495,NA
8.12830516164099,0.125,0.331131121482591,0.0161776971205052,2.73470202993694e-05,54.9540873857625,2.34422881531992e-07,0.203690138902056,54.8239098071593,54.8239098071593,NA
0.758577575029184,0.125,7.94328234724282,0.000287684656912403,0.116656787599624,42.6579518801593,6.45654229034656e-06,0.000535759652618804,0.0774408309456241,0.0223341796075482,NA
0.0138038426460289,0.125,10,0.082969161350154,0.0267245261187779,0.0107151930523761,0.0416869383470335,6.74481441295827e-05,0.0052356427402545,0.00601132217308707,NA
2.95120922666638,0.125,0.000398107170553497,0.000722631186251755,0.000232760892082858,0.0165958690743756,0.00331131121482591,0.000208434691735168,1.61796828464814,12.5594321575479,NA
0.0870963589956081,0.125,0.000144543977074593,0.00615058890210175,0.00227462607326248,0.000331131121482591,5.37031796370253e-05,0.117211440765996,27.4770436928812,0.466627150398496,NA
5.62341325190349,0.125,28.8403150312661,0.0119926925560949,6.86926092322031,0.933254300796991,1.94984459975805e-06,0.199053585276749,5.2356427402545,0.000511646496140377,NA
0.000208929613085404,0.125,0.0616595001861482,0.194498698819959,0.686926092322031,0.0416869383470335,0.0190546071796325,36.2217980037495,11.7211440765996,10.6898104475112,NA
1.65958690743756,0.125,0.000457088189614875,16.1776971205052,0.267245261187779,0.000275422870333817,5.75439937337157e-05,21.8257916120083,16.1796828464814,0.574076810748442,NA
0.000186208713666287,0.125,0.147910838816821,0.57400635453207,0.0255217243083691,0.00165958690743756,0.0213796208950223,0.000203690138902056,0.000952730358981624,0.000889139705019461,NA
3.71535229097173e-05,0.125,1e-04,0.000218231129413714,1.53783596351548,1.09647819614319,0.00398107170553498,13.1513399594769,0.0456005419677955,88.9139705019461,NA
1.02329299228075,0.125,0.158489319246111,0.0455949454315979,0.000114001354919489,0.00229086765276777,0.0295120922666638,0.00213289759400796,2.50593616813636,0.587448777469765,NA
4.78630092322638,0.125,8.91250938133746,0.000997508718613238,3.86286929064199,10.9647819614319,6.45654229034656e-07,19.452257249714,0.203690138902056,0.005,NA
1.44543977074593,0.125,0.00707945784384138,4.3542834847228,0.000133939913154701,0.00144543977074593,3.8904514499428e-07,0.0165565560741296,0.00122735445784252,0.0040641525808205,NA
0.0933254300796992,0.125,0.000162181009735893,0.190071367914338,7.02926656487936,8.91250938133746,8.128305161641e-07,0.338041487695991,185.767614548586,0.353972892192069,NA
0.446683592150963,0.125,0.467735141287198,12.2720382512294,1.61031193961642e-05,0.0107151930523761,0.000112201845430196,0.109388081197478,0.0548239098071593,0.165565560741296,NA
0.00165958690743756,0.125,0.00125892541179417,11.7197055452956,0.0103970471387834,31.6227766016838,9.1201083935591e-07,1.28519789138443,0.00952730358981624,0.00244889409684223,NA
0.128824955169313,0.125,7.24435960074991,0.000548171812907318,3.44278587917271e-05,3.38844156139203,0.0831763771102671,1.17211440765996,0.952730358981624,0.0338041487695991,NA
0.467735141287198,0.125,1.38038426460288,0.0690107425298301,0.000106392254775297,0.000776247116628692,0.0363078054770102,0.000362217980037495,250.593616813636,274.770436928812,NA
0.000123026877081238,0.125,0.00776247116628692,0.0370609630296397,4.53847568462627,0.00602559586074358,1.77827941003892e-06,0.00338041487695991,0.00233867570643599,0.889139705019461,NA
0.371535229097173,0.125,0.380189396320561,3.22787494075246,0.17254803307536,0.00123026877081238,0.0301995172040202,0.00114543382638389,0.353972892192069,10.2086897233477,NA
0.000812830516164099,0.125,0.0114815362149688,0.362173525170311,0.0626484042034091,0.00223872113856834,0.000177827941003892,0.199053585276749,0.223341796075481,38.8123558314346,NA
0.0660693448007596,0.125,0.190546071796325,5.23500017192419e-05,0.00094822196878648,0.000794328234724281,2.08929613085404e-06,22.3341796075482,0.000601132217308707,14.420157515633,NA
1.28824955169313,0.125,2.23872113856834,0.000169401284966018,1.30891068506363,0.00038904514499428,3.23593656929628e-05,7.22719885372964,161.796828464814,0.00268515898185126,NA
0.0660693448007596,0.125,0.00977237220955811,0.000756687744836099,0.626484042034091,3.80189396320561,0.00251188643150958,0.00250593616813636,233.867570643599,28.7719968668578,NA
6.91830970918936,0.125,0.00457088189614875,3.70609630296397e-05,0.00279840142321042,57.5439937337157,6.60693448007596e-07,17.3368425226266,0.000574076810748441,3.22827114517328,NA
0.154881661891248,0.125,0.489778819368446,0.161776971205052,2.32760892082858e-05,1.69824365246175,0.000512861383991365,0.792446596230557,1.58113883008419,0.000690192132301443,NA
0.0977237220955811,0.125,0.000301995172040202,0.00379242237554063,0.00153783596351548,0.000363078054770101,4.36515832240167e-05,0.000379288787514592,0.233867570643599,32.2827114517328,NA
6.16595001861482e-05,0.125,0.478630092322639,0.00185744815363877,0.00014351920268711,0.0346736850452532,9.1201083935591e-05,24.4889409684223,4.88618610477906,0.117211440765996,NA
3.31131121482591,0.125,0.000134896288259165,8.68793774575876e-05,0.00279840142321042,0.758577575029184,6.76082975391982e-05,1.69422078069601,0.0456005419677955,1.04464806542702,NA
2.81838293126446,0.125,6.02559586074358,0.722631186251755,0.153783596351548,0.0301995172040202,0.0038904514499428,0.0239315046161319,1.9452257249714,0.0140919146563223,NA
0.091201083935591,0.125,0.0190546071796325,4.99938635200854e-05,0.273470202993694,4.67735141287198,0.000851138038202377,0.0244889409684223,1.22735445784252,0.00177406694616788,NA
0.251188643150958,0.125,0.177827941003892,0.00466569881435775,0.0486306431242851,0.0114815362149688,0.0549540873857625,9.09850429304991e-05,1.22735445784252,0.379288787514592,NA
2.95120922666638e-05,0.125,26.3026799189538,0.308259663702297,8.45103719239977,1.25892541179417,0.000281838293126446,13.4576740196346,0.218257916120083,30.1279793037179,NA
0.0954992586021436,0.125,63.0957344480193,0.00466569881435775,0.00255217243083691,2.04173794466953,8.31763771102671e-06,0.0338041487695991,13.7711435166908,181.539027385051,NA
0.00758577575029184,0.125,0.000741310241300918,0.169401284966018,0.00626484042034091,0.00691830970918936,1.86208713666287e-05,13.4576740196346,7.39554194084104,0.774408309456241,NA
0.00204173794466953,0.125,0.00758577575029184,0.00615058890210175,0.0992910293405352,0.000549540873857625,0.0173780082874938,0.0722719885372964,0.000601132217308707,0.0397164117362141,NA
9.77237220955811e-05,0.125,28.1838293126446,8.68793774575876e-05,0.000261162016356755,8.70963589956081,5.37031796370253e-05,0.099763115748444,26.8515898185127,0.0223341796075482,NA
0.0295120922666639,0.125,44.6683592150963,0.102074368149588,10.6392254775297,5.12861383991365,0.00501187233627272,8.89139705019461,0.0040641525808205,0.00810905048679465,NA
7.76247116628691,0.125,0.000275422870333817,0.00013769453389779,0.000321299472846108,40.7380277804113,2.39883291901949e-07,0.0203690138902056,15.8113883008419,4.56005419677955,NA
0.000436515832240166,0.125,0.0323593656929628,3.38,0.029302860191499,30.1995172040202,0.000165958690743756,0.415881885551335,0.0165565560741296,0.00287719968668578,NA
4.46683592150963,0.125,0.0158489319246111,0.00173347147789081,0.0119374073252679,0.501187233627272,1.23026877081238e-05,0.00345915485459468,58.7448777469765,0.000561009227150982,NA
5.24807460249772e-05,0.125,0.000102329299228075,0.000119926925560948,0.948221968786479,0.00151356124843621,0.0281838293126445,8.2979345371878e-05,0.488618610477906,0.0548239098071593,NA
0.00630957344480194,0.125,1,21.3263582434305,0.0753199482592948,0.169824365246174,0.000794328234724281,0.00931043568331434,0.00706268772311378,0.0322827114517328,NA
0.00812830516164099,0.125,0.0467735141287198,0.000169401284966018,0.0119374073252679,0.000275422870333817,0.00426579518801593,7.06268772311378e-05,3.15478672240097,33.0346724003798,NA
3.54813389233575e-05,0.125,0.301995172040202,0.00379242237554063,0.00217225103593672,50.1187233627273,0.000173780082874938,0.117211440765996,0.0574076810748441,3.79288787514592,NA
6.16595001861482e-05,0.125,38.0189396320561,4.3542834847228e-05,9.4822196878648,89.1250938133746,0.0123026877081238,0.262403730124886,0.102086897233476,0.0137711435166908,NA
0.00223872113856834,0.125,0.0087096358995608,3.22787494075246,0.000279840142321042,0.001,0.000316227766016838,0.134576740196346,1.9452257249714,0.5,NA
0.0457088189614875,0.125,0.0213796208950223,0.000173347147789081,0.000464419036371466,22.3872113856834,0.00257039578276886,0.00233867570643599,0.388123558314346,0.0150997586020101,NA
1.02329299228075,0.125,0.000467735141287198,0.00150979054147026,0.00926637801626147,0.00204173794466953,1.20226443461741e-05,0.15451477162568,1.81539027385051,0.0345915485459468,NA
0.0038904514499428,0.125,0.00323593656929628,0.00952613430767386,5.98287615403298,51.2861383991365,0.00154881661891248,6.44124775846567,93.1043568331435,0.173368425226266,NA
6.45654229034656,0.125,3.98107170553498,0.000262371525420498,2.73470202993694,0.000316227766016838,5.75439937337157e-07,0.000165565560741295,0.00997631157484439,0.00674481441295827,NA
5.37031796370253,0.125,0.00169824365246174,3.70609630296397e-05,0.0423555195174003,1.14815362149688,0.000933254300796991,0.5,330.346724003798,0.00952730358981624,NA
2.95120922666638,0.125,3.63078054770102,2.13263582434305,0.00207448363429695,5.24807460249772,0.0177827941003892,0.00868900414374688,0.00109388081197478,1.58113883008419,NA
2.63026799189538,0.125,0.0091201083935591,3.62173525170311e-05,0.0475236745400702,0.851138038202377,6.91830970918936e-06,0.173368425226266,86.8900414374688,1.9452257249714,NA
1.58489319246111,0.125,0.0128824955169313,0.000119926925560948,0.0671289745462816,36.3078054770102,0.000109647819614319,0.161796828464814,16.1796828464814,13.7711435166908,NA
0.691830970918936,0.125,0.00416869383470336,0.00774313266635507,5.09225347255141e-05,64.5654229034656,0.00645654229034656,0.0425569019101188,0.000952730358981624,9.31043568331435,NA
8.31763771102671,0.125,0.00218776162394955,2.74736714463466,5.58354490188704e-05,5.8884365535559,0.000177827941003892,0.00445625469066873,7.92446596230557,11.1936056928417,NA
0.00112201845430196,0.125,2.51188643150958,1.14529324775051,0.598287615403298,0.125892541179417,1.99526231496888e-06,0.181539027385051,0.0315478672240097,19.9053585276749,NA
1.47910838816821,0.125,0.000186208713666287,0.000868793774575876,0.00198111649057639,1.69824365246175,7.76247116628691e-07,29.4421827677795,0.00137711435166908,125.594321575479,NA
0.0371535229097173,0.125,0.00741310241300918,0.445570777632066,0.00222284926254865,0.398107170553497,1e-04,0.00131513399594769,345.915485459468,3.15478672240097,NA
0.186208713666287,0.125,0.0870963589956081,0.2338388681706,0.00137059774517898,4.07380277804113,0.00038904514499428,1.90094698160281,10.9388081197478,0.0425569019101188,NA
0.000616595001861482,0.125,0.00162181009735893,0.0213263582434305,6.56009325312215e-05,0.407380277804113,0.000301995172040202,0.0301279793037179,0.0274770436928812,19.0094698160281,NA
6.91830970918936e-05,0.125,91.201083935591,8.89030581260639e-05,0.344278587917271,0.00602559586074358,0.00478630092322638,0.0208434691735168,0.00756780624218104,5.11646496140377,NA
4.46683592150963,0.125,0.038904514499428,0.0511583701971439,0.656009325312215,0.0660693448007596,0.00524807460249772,7.22719885372964e-05,8.10905048679465,0.00548239098071593,NA
0.138038426460288,0.125,2.39883291901949,8.49017613850239e-05,0.0545644790300208,33.1131121482591,1.51356124843621e-07,0.00388123558314346,0.00338041487695991,119.941645950975,NA
0.000691830970918936,0.125,83.1763771102671,0.722631186251755,0.0227462607326248,0.151356124843621,0.00107151930523761,4.0641525808205,19.9053585276749,6.90192132301442,NA
0.038904514499428,0.125,12.0226443461741,0.00268482943336807,3.52297866408057e-05,3.09029543251359,1.47910838816821e-05,2.28544094807438,379.288787514592,1.90094698160281,NA
3.54813389233575,0.125,7.94328234724282,0.0082969161350154,11.6656787599624,0.000144543977074593,3.80189396320561e-06,0.000165565560741295,0.690192132301443,0.0256430691995682,NA
1.23026877081238e-05,0.125,0.0316227766016838,0.00117197055452956,0.153783596351548,0.00489778819368446,0.0239883291901949,8.89139705019461e-05,9.52730358981624,0.000674481441295827,NA
0.380189396320561,0.125,12.3026877081238,11.4529324775051,0.00321299472846108,0.00151356124843621,1.0471285480509e-07,0.000739554194084104,111.936056928417,65.9128369278204,NA
0.000562341325190349,0.125,1.25892541179417,0.0111922319061116,1.53783596351548e-05,0.0169824365246174,0.00257039578276886,0.00739554194084104,256.430691995682,0.301279793037179,NA
3.23593656929628,0.125,1.62181009735893,2.2851604568249,0.14351920268711,0.0138038426460289,0.0602559586074358,0.0511646496140377,5.74076810748442,12.2735445784251,NA
0.295120922666638,0.125,0.0707945784384138,2.81136154632703,0.00157365676474271,0.707945784384138,0.00478630092322638,0.000106898104475112,65.9128369278204,2.18257916120083,NA
0.000891250938133746,0.125,0.870963589956081,0.00974802648056793,0.00413913901853239,0.602559586074358,1.07151930523761e-06,0.169422078069601,0.0322827114517328,0.456005419677955,NA
0.0190546071796325,0.125,0.0851138038202377,14.7542351297176,1.68620360323957e-05,0.0087096358995608,0.001,40.641525808205,0.173368425226266,42.5569019101188,NA
3.63078054770102e-05,0.125,79.4328234724282,12.2720382512294,0.00328783498986923,0.000141253754462275,1.34896288259165e-06,0.308297500930741,0.00322827114517328,4.56005419677955,NA
5.37031796370253e-05,0.125,2.45470891568503,7.39463428894948,0.00157365676474271,4.89778819368447,0.00309029543251359,8.68900414374688e-05,5e-04,7.39554194084104,NA
0.8128305161641,0.125,42.6579518801593,0.315439953669383,0.000970308895785865,0.000707945784384138,9.1201083935591e-07,28.1170662595175,0.706268772311377,104.464806542702,NA
0.00107151930523761,0.125,0.00281838293126445,4.15830844534585e-05,0.125,0.00194984459975805,0.0288403150312661,0.0415881885551335,0.00353972892192069,17.3368425226266,NA
2.18776162394955e-05,0.125,0.000380189396320561,0.000997508718613238,0.000150283054327177,0.0190546071796325,3.46736850452532e-05,0.218257916120083,134.576740196346,9.74922299879023,NA
0.0151356124843621,0.125,1.20226443461741,0.353929449241204,0.0273470202993694,0.0281838293126445,0.0933254300796991,1.28519789138443,11.9941645950975,40.641525808205,NA
0.000741310241300918,0.125,0.346736850452532,0.000322787494075246,0.0212280456557718,77.6247116628691,0.000245470891568503,6.29462705897084,95.2730358981624,21.8257916120083,NA
8.70963589956081e-05,0.125,1.51356124843621,1.81516747173146,0.521086729337919,10.9647819614319,0.00204173794466953,0.000774408309456241,0.00256430691995682,0.0466627150398495,NA
0.245470891568503,0.125,0.0112201845430196,14.4183877354938,0.558354490188704,0.467735141287198,3.63078054770102e-06,0.177406694616788,0.0125594321575479,0.00388123558314346,NA
0.0707945784384138,0.125,0.00954992586021436,4.45570777632066e-05,0.00884932230480173,1.90546071796325,0.00154881661891248,0.00301279793037179,0.0173368425226266,177.406694616788,NA
0.537031796370253,0.125,1.81970085860998,0.000158094477755073,4.23555195174003e-05,0.000794328234724281,0.00331131121482591,3.38041487695991,3.53972892192069,117.211440765996,NA
0.00630957344480194,0.125,0.000128824955169313,3.79242237554063e-05,10.6392254775297,30.9029543251359,2.45470891568503e-05,0.0223341796075482,0.0287719968668578,0.0574076810748441,NA
0.93325430079699,0.125,11.7489755493953,8.68793774575876,0.0486306431242851,56.2341325190349,0.00524807460249772,0.000122735445784251,1.28519789138443,0.00974922299879023,NA
0.257039578276886,0.125,0.010471285480509,17.7384921564423,0.00146862194367441,0.0128824955169313,0.0038904514499428,0.00177406694616788,0.00147560461333319,233.867570643599,NA
3.23593656929628e-05,0.125,4.89778819368447,2.56399220359864,1.50283054327177e-05,0.000977237220955811,0.000107151930523761,9.52730358981624,54.8239098071593,0.00158113883008419,NA
0.000123026877081238,0.125,0.0134896288259165,0.0125578907434844,0.00486306431242851,0.891250938133746,0.0354813389233575,0.000256430691995682,82.979345371878,18.1539027385051,NA
3.31131121482591e-05,0.125,0.00125892541179417,5.35693899051857e-05,3.44278587917271e-05,11.4815362149688,0.00758577575029184,0.158113883008419,0.00199053585276749,0.185767614548586,NA
0.000398107170553497,0.125,0.001,6.15058890210174e-05,0.336441850490864,0.138038426460289,0.00169824365246175,0.00370655120650459,0.00810905048679465,0.000931043568331434,NA
0.000812830516164099,0.125,1.07151930523761,10.2074368149588,3.52297866408057,0.0112201845430196,0.00109647819614319,0.535759652618804,0.00889139705019461,0.114543382638389,NA
0.000707945784384138,0.125,0.0851138038202377,0.00523500017192419,8.0706778629332e-05,18.1970085860998,1.54881661891248e-06,8.10905048679465e-05,0.0849121826230872,3.22827114517328,NA
0.125892541179417,0.125,0.588843655355589,0.000330306180683064,0.207448363429695,2.23872113856834,0.0245470891568503,38.8123558314346,1.47560461333319,0.000931043568331434,NA
0.000758577575029184,0.125,0.0954992586021436,0.161776971205052,7.02926656487936,0.0109647819614319,0.00398107170553498,0.0379288787514592,0.169422078069601,0.00535759652618804,NA
0.389045144994281,0.125,0.00794328234724282,0.0974802648056793,1.46862194367441,14.1253754462276,2.57039578276886e-07,0.185767614548586,0.104464806542702,0.185767614548586,NA
0.00338844156139203,0.125,56.2341325190349,0.00111922319061116,0.0146862194367441,0.295120922666639,0.00301995172040202,0.000466627150398495,0.274770436928812,0.0322827114517328,NA
0.000208929613085404,0.125,1.12201845430196,0.0810805526628588,0.150283054327177,0.0112201845430196,0.000794328234724281,0.000415881885551335,10.6898104475112,0.114543382638389,NA
0.537031796370253,0.125,0.389045144994281,1.77384921564423,4.97633963191871e-05,0.00301995172040202,1.99526231496888e-05,0.00015451477162568,14.0919146563223,0.203690138902056,NA
0.389045144994281,0.125,36.3078054770102,0.000535693899051857,0.000267245261187779,1.14815362149688,5.88843655355588e-05,0.466627150398496,41.5881885551335,58.7448777469765,NA
0.000331131121482591,0.125,0.0208929613085404,0.000161776971205052,1.46862194367441,0.165958690743756,3.16227766016838e-06,0.0308297500930741,0.043548179497804,0.169422078069601,NA
0.000489778819368446,0.125,37.1535229097173,0.0140901851612973,0.0825866810009496,0.0109647819614319,0.00038904514499428,5.74076810748442,3.79288787514592,0.150997586020101,NA
2.29086765276777,0.125,2.75422870333817,9.97508718613238,5.33224398501991,0.00112201845430196,1.34896288259165e-05,0.00117211440765996,0.233867570643599,0.199053585276749,NA
1.12201845430196,0.125,0.000426579518801593,0.000102074368149588,4.53847568462627,0.00147910838816821,1.17489755493953e-06,3.45915485459468,0.0147560461333319,125.594321575479,NA
0.00501187233627272,0.125,0.0010471285480509,0.158094477755073,1.33939913154701e-05,0.00616595001861482,6.91830970918936e-05,0.00535759652618804,67.4481441295827,233.867570643599,NA
9.77237220955811,0.125,0.00194984459975805,0.0406365378900686,0.00111406367266718,0.000346736850452532,0.00151356124843621,0.0052356427402545,0.353972892192069,69.0192132301442,NA
5.01187233627272,0.125,0.977237220955811,0.690107425298302,0.00140252306787745,18.6208713666287,1e-05,0.000218257916120083,0.14420157515633,0.015451477162568,NA
0.000131825673855641,0.125,0.263026799189538,0.00022851604568249,0.0641076729989206,0.229086765276777,1.47910838816821e-05,0.00353972892192069,0.000931043568331434,0.397164117362141,NA
0.91201083935591,0.125,0.218776162394955,20.8409110629181,0.0286358456595972,0.309029543251359,7.24435960074991e-06,0.00173368425226266,30.8297500930741,0.00208434691735168,NA
1.99526231496888,0.125,1.77827941003892,0.000131497259008067,0.267245261187779,0.00177827941003892,0.00691830970918936,0.674481441295827,362.217980037495,0.00370655120650459,NA
0.0263026799189538,0.125,0.000234422881531992,1.09374656042214,0.000671289745462816,0.0758577575029184,0.010471285480509,1.14543382638389,10.6898104475112,0.00173368425226266,NA
0.0457088189614875,0.125,0.00165958690743756,0.0774313266635507,0.000127911624035094,0.190546071796325,0.0114815362149688,28.7719968668578,0.722719885372964,0.00353972892192069,NA
1.20226443461741,0.125,0.000562341325190349,11.1922319061116,0.545644790300207,5.75439937337157,3.71535229097173e-06,0.00868900414374688,0.362217980037495,0.117211440765996,NA
0.00588843655355589,0.125,0.0812830516164099,0.000362173525170311,0.000360503937890826,0.489778819368446,5.88843655355588e-07,1.69422078069601,0.0952730358981624,0.00119941645950974,NA
0.00316227766016838,0.125,53.7031796370253,20.8409110629181,0.00116656787599624,0.00125892541179417,3.71535229097173e-05,0.00287719968668578,1.50997586020101,0.0287719968668578,NA
0.00162181009735893,0.125,0.000218776162394955,0.000134560223647082,0.0344278587917271,0.0933254300796992,0.00102329299228075,0.0445625469066873,5e-04,0.00169422078069601,NA
1.34896288259165,0.125,0.0123026877081238,0.0587376680117289,0.111406367266718,2.29086765276777,7.76247116628693e-05,0.000792446596230557,0.868900414374688,3.08297500930741,NA
6.76082975391982e-05,0.125,0.0144543977074593,1.22720382512294,0.000106392254775297,0.416869383470336,1.34896288259165e-05,0.000477496293010718,0.477496293010718,0.15451477162568,NA
0.000870963589956081,0.125,0.0154881661891248,0.0315439953669383,0.00019360207736406,0.00416869383470336,0.0117489755493953,0.0615134385406191,0.868900414374688,0.0388123558314346,NA
0.000371535229097173,0.125,0.0426579518801593,0.169401284966018,9.70308895785864,0.288403150312661,1.31825673855641e-07,0.868900414374688,7.74408309456241,2.74770436928812,NA
5.49540873857625,0.125,0.000288403150312661,2.62371525420498,0.00279840142321042,8.70963589956081,1.34896288259165e-05,0.615134385406191,177.406694616788,1.04464806542702,NA
0.204173794466953,0.125,0.00851138038202376,0.930929301728301,4.64419036371466e-05,0.954992586021436,1.73780082874938e-06,0.974922299879023,1.31513399594769,1.28519789138443,NA
0.1,0.125,0.000616595001861482,0.82969161350154,2.61162016356755,0.00575439937337157,0.0660693448007596,0.00294421827677794,0.0043548179497804,19.0094698160281,NA
0.338844156139203,0.125,0.537031796370253,9.74802648056793e-05,0.00212280456557718,0.00234422881531992,0.00169824365246175,0.548239098071593,20.8434691735168,1.14543382638389,NA
