g,mY,gY,mU,gU,mW,gW,e0,eP,eM,mUs
0.003388442,0.125,2.570395783,0.019811165,0.097723722,0.003162278,0.000190546,2.69E-05,1.527676042,158.113883,NA
0.512861384,0.125,0.066069345,0.011140637,7.08E-05,70.79457844,0.027542287,8.71E-06,1.879452126,0.017740669,NA
0.003019952,0.125,2.238721139,0.001114064,0.020892961,9.332543008,2.63E-06,5.25E-07,0.00783486,0.007227199,NA
0.000190546,0.125,34.67368505,0.054564479,0.000154882,0.002754229,1.55E-05,1.91E-06,0.001361543,0.104464807,NA
7.244359601,0.125,0.000512861,0.261162016,0.00018197,0.041686938,2.63E-06,5.37E-07,1.185854123,3.380414877,NA
0.000851138,0.125,60.25595861,0.00172548,2.69E-06,2.187761624,0.034673685,1.62E-07,0.000113248,15.45147716,NA
0.398107171,0.125,13.80384265,0.025521724,0.000112202,0.177827941,0.000851138,0.000630957,9.86E-05,330.346724,NA
6.92E-05,0.125,1.479108388,0.002930286,0.000812831,0.001202264,2.00E-05,1.07E-05,0.247760043,2.505936168,NA
1.819700859,0.125,6.760829754,32.8783499,0.001174898,0.000870964,4.90E-06,1.15E-05,0.012134762,0.065912837,NA
0.009772372,0.125,1.479108388,0.039528471,0.001174898,0.000177828,0.000138038,1.74E-05,6.37E-05,338.0414877,NA
0.002818383,0.125,0.016218101,0.352297866,1.10E-05,0.000398107,0.000134896,7.24E-06,0.000505861,1.58113883,NA
0.831763771,0.125,0.676082975,61.22235242,0.002630268,0.34673685,1.48E-06,0.000131826,14.58919294,0.006744814,NA
0.34673685,0.125,0.064565423,0.003522979,0.000229087,0.000288403,0.00057544,2.57E-07,0.001185854,0.011193606,NA
0.001202264,0.125,5.888436554,36.89011533,7.41E-05,2.570395783,5.50E-07,0.019952623,6.516753108,0.268515898,NA
1.91E-05,0.125,38.01893963,0.153783596,2.75E-06,0.000165959,0.002511886,7.94E-06,0.000159967,0.002747704,NA
3.31E-05,0.125,0.004466836,0.001221547,1.82E-06,0.052480746,3.24E-05,0.000831764,2.421203359,35.39728922,NA
0.112201845,0.125,1.258925412,0.001016038,0.000363078,0.102329299,0.009549926,0.000660693,2.060778277,2.285440948,NA
0.000691831,0.125,0.16218101,0.04139139,2.63E-07,27.54228703,9.55E-06,0.000870964,5.42039914,14.42015752,NA
0.165958691,0.125,0.363078055,0.108870449,0.000645654,0.000912011,9.55E-07,0.000107152,22.59598448,0.072271989,NA
3.98E-05,0.125,0.091201084,1.891951561,1.41E-06,0.169824365,0.051286138,4.47E-05,11.58860787,0.26240373,NA
4.37E-05,0.125,1.380384265,0.000464419,5.25E-05,0.000162181,0.004897788,1.17E-06,0.666854779,0.511646496,NA
0.218776162,0.125,0.173780083,0.328783499,5.62E-07,39.81071706,1.74E-05,0.095499259,0.000291093,169.4220781,NA
0.007585776,0.125,1.122018454,1.647820923,0.000114815,18.62087137,0.09332543,0.028183829,0.004830936,345.9154855,NA
0.001949845,0.125,0.019054607,1.221546526,0.008317638,0.295120923,1.20E-06,0.00074131,0.000636841,0.058744878,NA
0.003019952,0.125,3.630780548,28.63584566,1.12E-05,0.000323594,2.45E-06,0.02630268,0.006081788,75.67806242,NA
0.229086765,0.125,0.000724436,1.502830543,3.98E-06,38.01893963,0.00042658,1.62E-05,0.00098635,0.792446596,NA
0.120226443,0.125,6.025595861,0.067128975,1.26E-07,0.000199526,0.097723722,0.00851138,0.440586583,0.077440831,NA
0.023442288,0.125,1.122018454,0.000464419,0.00616595,0.003715352,0.004570882,1.32E-06,0.046135079,111.9360569,NA
5.370317964,0.125,22.38721139,0.000336442,8.13E-05,4.466835922,7.94E-05,0.019498446,4.018197395,0.02685159,NA
4.073802778,0.125,0.000416869,0.140252307,0.025118864,5.011872336,0.01023293,0.014454398,13.00263189,30.82975009,NA
0.001380384,0.125,0.436515832,0.114001355,1.20E-05,0.977237221,2.75E-06,1.95E-05,15.27676042,0.002036901,NA
0.064565423,0.125,0.050118723,0.000336442,3.24E-07,0.389045145,5.01E-07,8.13E-06,0.006368414,0.119941646,NA
0.003630781,0.125,22.90867653,0.000146862,1.07E-05,0.1,6.61E-06,0.039810717,0.505861081,11.45433826,NA
0.134896288,0.125,12.30268771,0.000395285,0.00060256,0.00074131,0.002398833,3.89E-07,0.019232302,287.7199687,NA
3.89045145,0.125,0.074131024,0.261162016,2.82E-06,60.25595861,1.20E-07,0.01,0.042075692,2.747704369,NA
0.000512861,0.125,53.70317964,0.000788697,6.46E-06,0.001412538,2.19E-06,0.019054607,2.421203359,16.94220781,NA
0.069183097,0.125,3.16227766,0.736054569,0.00011749,0.363078055,1.38E-07,3.24E-05,19.2323019,0.02233418,NA
2.754228703,0.125,3.388441561,0.005332244,3.80E-05,0.030199517,0.000416869,0.000776247,0.002259598,353.9728922,NA
5.13E-05,0.125,1.698243652,0.321299473,7.24E-05,0.000123027,0.012302688,9.55E-05,0.000748223,0.330346724,NA
0.006309573,0.125,1.659586907,1.502830543,0.000346737,0.064565423,0.000389045,4.07E-07,0.020138692,0.015099759,NA
6.60693448,0.125,0.039810717,103.9704714,2.04E-05,0.006309573,0.000316228,0.020892961,0.0210878,0.274770437,NA
0.064565423,0.125,0.223872114,82.586681,2.34E-05,0.323593657,0.015135612,0.01023293,2.421203359,8.89139705,NA
0.467735141,0.125,0.067608298,0.047523675,0.001096478,0.005888437,1.26E-05,1.35E-05,4.72E-05,0.001509976,NA
0.00011749,0.125,9.120108394,0.002930286,3.39E-07,11.48153621,0.008128305,0.000177828,0.0236609,5.357596526,NA
0.011481536,0.125,0.020417379,94.82219688,0.001122018,0.021379621,3.55E-07,0.000954993,0.03342191,0.000601132,NA
0.045708819,0.125,0.070794578,0.000232761,3.72E-05,0.005754399,1.35E-07,6.31E-05,0.001675063,0.07924466,NA
0.022387211,0.125,2.818382931,6.560093253,0.064565423,0.006025596,4.68E-07,8.51E-05,3.581222198,12.55943216,NA
9.55E-05,0.125,4.365158322,0.137059775,0.004570882,0.181970086,0.013182567,1.48E-05,0.040181974,9.098504293,NA
0.213796209,0.125,38.01893963,0.002798401,1.45E-06,0.089125094,0.023442288,0.030199517,0.000236609,62.94627059,NA
0.022387211,0.125,4.265795188,116.6567876,0.000467735,1.412537545,4.90E-06,2.88E-06,0.156326019,119.941646,NA
0.000891251,0.125,26.91534804,0.88493223,0.000724436,0.169824365,0.034673685,2.00E-06,0.004111793,0.26240373,NA
0.000165959,0.125,0.012589254,0.02172251,2.82E-07,61.65950019,8.51E-05,0.000676083,0.0236609,0.005116465,NA
0.549540874,0.125,0.000630957,0.000164782,0.000457088,3.548133892,2.57E-06,1.70E-07,0.00026548,370.6551207,NA
0.229086765,0.125,0.000234423,0.000486306,0.000346737,0.006606934,0.069183097,2.45E-07,6.67E-05,0.001145434,NA
0.000758578,0.125,0.016982437,0.054564479,0.003801894,0.588843655,3.02E-06,1.82E-05,0.127066559,0.000792447,NA
1.047128548,0.125,0.72443596,2.172251036,2.19E-06,3.01995172,0.058884366,7.24E-06,1.49290189,140.9191466,NA
6.61E-05,0.125,95.4992586,84.51037192,3.72E-07,0.001819701,1.10E-07,0.016218101,0.011858541,0.006151344,NA
0.003090295,0.125,0.128824955,17.25480331,1.29E-06,0.000812831,9.77E-07,3.63E-06,0.03342191,161.7968285,NA
0.004786301,0.125,0.001202264,0.299854115,0.000204174,0.002951209,6.92E-07,0.001862087,8.790858057,0.021825792,NA
3.72E-05,0.125,0.002691535,0.000153784,0.00144544,0.549540874,4.79E-06,6.31E-06,0.001032836,0.005357597,NA
0.050118723,0.125,21.87761624,14.35192027,4.57E-05,0.018197009,0.000218776,0.041686938,17.14080711,0.379288788,NA
0.00040738,0.125,0.28840315,3.522978664,2.04E-07,0.028840315,0.007413102,0.028183829,0.000342004,6.744814413,NA
4.90E-05,0.125,0.001778279,0.127911624,2.63E-05,0.691830971,5.01E-07,0.012882496,4.830935819,3.881235583,NA
1.096478196,0.125,0.011481536,0.008070678,0.005011872,0.000724436,1.95E-06,1.05E-05,0.000167506,0.01315134,NA
0.000851138,0.125,0.002238721,3.364418505,0.007079458,0.000301995,0.00040738,0.00025704,0.017540068,9.098504293,NA
0.095499259,0.125,0.151356125,0.719299922,1.45E-06,3.01995172,2.29E-05,8.32E-07,4.94346277,10.20868972,NA
0.512861384,0.125,0.000389045,0.000207448,1.02E-06,0.001698244,4.79E-06,0.075857758,23.66090042,46.66271504,NA
0.00040738,0.125,1.047128548,0.044351674,0.083176377,0.000436516,6.17E-07,2.45E-06,0.034997036,0.007062688,NA
3.72E-05,0.125,0.0616595,20.74483634,1.32E-06,0.000467735,0.000204174,5.25E-07,6.223450903,8.491218262,NA
0.089125094,0.125,0.015488166,44.35167365,3.89E-07,0.014454398,0.091201084,3.24E-07,4.111793236,0.308297501,NA
5.13E-05,0.125,0.000676083,0.16862036,0.070794578,0.645654229,3.72E-06,0.005128614,20.60778277,95.2730359,NA
0.00074131,0.125,0.676082975,49.76339632,0.044668359,0.257039578,8.71E-06,0.002454709,29.7873088,9.098504293,NA
0.064565423,0.125,0.000933254,0.000164782,4.79E-07,0.489778819,1.32E-07,1.32E-07,0.0236609,0.003012798,NA
8.128305162,0.125,0.630957344,0.003952847,0.009549926,37.15352291,3.98E-06,2.95E-06,12.41741706,0.002132898,NA
1.479108388,0.125,2.13796209,36.05039379,0.09332543,0.323593657,0.000194984,0.008317638,0.110670346,1.409191466,NA
0.000630957,0.125,0.008912509,0.006712897,1.86E-06,0.074131024,3.31E-06,0.047863009,2.366090042,6.151343854,NA
0.331131121,0.125,0.000331131,0.004044921,0.000501187,2.754228703,0.1,0.000104713,0.040181974,0.088913971,NA
0.066069345,0.125,0.000131826,0.111406367,2.63E-06,0.181970086,0.001174898,1.58E-05,0.001879452,0.002036901,NA
2.04E-05,0.125,0.003630781,0.01435192,1.17E-07,2.041737945,0.002290868,1.35E-07,0.000440587,1.774066946,NA
1.45E-05,0.125,0.002344229,0.626484042,4.37E-05,0.00128825,0.000239883,0.052480746,24.21203359,0.006011322,NA
0.338844156,0.125,0.000380189,4.139139019,0.031622777,0.158489319,9.55E-05,1.26E-05,31.19114142,0.015099759,NA
0.003890451,0.125,0.000812831,54.56447903,0.003162278,0.000645654,1.10E-07,0.020417379,0.27799134,169.4220781,NA
0.467735141,0.125,0.707945784,0.001039705,0.000245471,0.040738028,0.020892961,0.000851138,0.001185854,1.285197891,NA
0.117489755,0.125,19.95262315,13.39399132,4.07E-05,1.380384265,0.013182567,0.000154882,0.608178787,10.44648065,NA
2.51E-05,0.125,34.67368505,0.108870449,4.68E-06,0.000467735,0.000158489,2.14E-05,0.001492902,12.85197891,NA
3.02E-05,0.125,0.0616595,9.929102934,0.003715352,2.290867653,0.001584893,0.001905461,29.10926687,0.005740768,NA
1.548816619,0.125,93.32543008,0.000238183,0.000524807,0.436515832,0.034673685,0.004570882,0.006823878,119.941646,NA
0.000346737,0.125,0.19498446,1.981116491,0.028183829,0.000457088,1.05E-07,0.003548134,0.231223126,0.435481795,NA
0.630957344,0.125,0.977237221,31.39858039,0.00011749,0.000776247,0.043651583,0.001995262,0.440586583,1.315133996,NA
2.95E-05,0.125,0.000776247,0.001088704,0.000562341,0.002290868,0.050118723,0.034673685,0.000698283,0.001345767,NA
0.020892961,0.125,0.003235937,0.00027984,0.045708819,0.831763771,2.19E-07,0.00025704,12.70665586,0.0028772,NA
0.000812831,0.125,0.000281838,26.11620164,0.002884032,0.660693448,1.66E-05,0.002754229,0.879085806,9.749222999,NA
0.060255959,0.125,0.245470892,18.91951561,2.14E-06,5.754399373,1.48E-05,9.33E-06,0.074822337,0.001315134,NA
0.011481536,0.125,0.147910839,0.015028305,2.09E-05,0.030902954,0.000134896,9.12E-06,0.920515843,181.5390274,NA
0.549540874,0.125,0.00691831,35.22978664,3.47E-07,0.512861384,3.24E-05,1.00E-07,0.014257102,40.64152581,NA
3.89E-05,0.125,0.000194984,16.1031194,0.008128305,1.77827941,2.00E-07,3.39E-07,0.000358122,0.043548179,NA
0.000141254,0.125,2.570395783,0.001039705,5.50E-07,0.001862087,0.000218776,0.001174898,0.005943349,65.91283693,NA
1.51E-05,0.125,0.001148154,0.054564479,1.45E-07,0.023442288,0.000588844,6.92E-07,0.000383735,54.82390981,NA
1.26E-05,0.125,1.513561248,0.006122235,0.00047863,6.45654229,3.80E-06,0.002951209,0.076565173,93.10435683,NA
0.208929613,0.125,0.004265795,0.172548033,0.000128825,0.000288403,0.008317638,0.000389045,0.092051584,0.218257916,NA
1.258925412,0.125,0.010964782,0.001039705,1.38E-07,0.010715193,6.17E-05,1.15E-05,0.000192323,244.8894097,NA
0.005248075,0.125,0.263026799,31.39858039,0.010471285,0.331131121,1.20E-07,7.94E-05,0.215789977,2.944218277,NA
0.000676083,0.125,6.60693448,0.016862036,0.003162278,0.003548134,2.00E-06,1.35E-07,0.133055021,0.199053585,NA
7.762471166,0.125,0.630957344,24.94077894,2.00E-06,3.715352291,0.001348963,0.001023293,0.271663485,0.028117066,NA
2.290867653,0.125,0.002570396,0.386286929,0.026915348,30.1995172,6.17E-06,4.79E-05,0.039267321,23.38675706,NA
0.020417379,0.125,74.13102413,0.09703089,1.51E-05,0.057543994,0.000831764,0.01023293,0.115886079,0.003303467,NA
0.000204174,0.125,0.066069345,0.00261162,3.47E-05,4.265795188,5.62E-07,3.16E-07,0.056758547,0.001945226,NA
2.04E-05,0.125,38.9045145,0.006869261,3.72E-07,31.6227766,0.0616595,2.95E-06,0.000963898,1.020868972,NA
0.001122018,0.125,0.000501187,6.712897455,0.002691535,0.000131826,0.002630268,0.011748976,1.10670346,0.05482391,NA
7.24E-05,0.125,23.98832919,12.5,0.032359366,0.301995172,4.68E-05,9.12E-05,0.03342191,69.01921323,NA
0.34673685,0.125,0.030199517,0.000584669,8.71E-07,0.000138038,0.000346737,0.00025704,0.058080623,0.002944218,NA
0.000199526,0.125,0.501187234,7.531994826,3.80E-05,0.047863009,0.000112202,8.32E-06,0.092051584,0.322827115,NA
1.00E-05,0.125,2.570395783,9.703088958,0.005888437,8.511380382,0.005128614,0.001548817,0.001599673,456.0054197,NA
1.58E-05,0.125,0.000177828,26.11620164,2.95E-07,2.187761624,3.89E-05,3.63E-05,0.171408071,5.610092272,NA
1.819700859,0.125,0.041686938,0.019811165,0.000912011,0.020417379,1.05E-05,0.023988329,0.765651729,15.8113883,NA
4.168693835,0.125,1.288249552,0.09266378,0.001479108,0.033113112,3.16E-06,0.000301995,0.236609004,0.000997631,NA
0.204173794,0.125,2.454708916,0.006560093,0.030199517,0.051286138,1.12E-07,3.72E-06,3.420040648,1.285197891,NA
0.000120226,0.125,0.023988329,0.000464419,0.001023293,0.002691535,8.71E-06,0.000371535,8.79E-05,0.006294627,NA
2.34E-05,0.125,1.047128548,1.016038145,6.17E-05,0.005623413,0.000141254,8.71E-07,0.000231223,0.000792447,NA
0.005248075,0.125,0.000331131,71.92999217,0.000144544,0.000457088,0.000323594,0.003548134,0.145891929,0.007744083,NA
3.16227766,0.125,0.000134896,103.9704714,1.38E-05,0.758577575,2.09E-05,0.000144544,0.096389842,81.09050487,NA
0.794328235,0.125,0.006606934,0.88493223,1.10E-05,0.000147911,0.023988329,1.38E-05,0.087908581,0.077440831,NA
0.001380384,0.125,0.512861384,114.0013549,7.94E-05,0.000234423,0.000301995,3.02E-05,0.031917676,0.017336843,NA
5.248074602,0.125,7.58577575,23.81825897,0.001995262,0.000109648,2.88E-05,2.24E-05,0.087908581,0.228544095,NA
0.000245471,0.125,10.71519305,0.006712897,1.86E-07,0.005754399,1.38E-05,0.012302688,0.001836671,0.003881236,NA
7.079457844,0.125,0.000107152,0.021228046,2.88E-05,0.000223872,1.32E-05,3.55E-07,0.000383735,0.008891397,NA
0.000165959,0.125,0.060255959,0.90554495,0.013489629,10.96478196,0.000354813,0.001819701,10.56893599,274.7704369,NA
0.013182567,0.125,0.001659587,0.000299854,2.14E-06,0.794328235,2.04E-05,3.09E-07,0.375,0.00095273,NA
0.033113112,0.125,38.01893963,1.339399132,0.095499259,0.00011749,0.003388442,3.55E-06,0.007482234,0.077440831,NA
0.00017378,0.125,0.00017378,0.003605039,6.61E-06,0.223872114,4.68E-06,0.016982437,29.7873088,0.523564274,NA
0.001513561,0.125,0.015848932,0.000884932,0.005248075,0.018620871,0.006025596,0.001071519,0.879085806,0.046662715,NA
0.083176377,0.125,0.173780083,28.63584566,2.14E-05,0.069183097,0.000933254,0.000724436,0.118585412,0.053575965,NA
2.45E-05,0.125,0.000524807,116.6567876,3.63E-06,0.000204174,0.003548134,1.86E-07,0.220816371,0.081090505,NA
2.884031503,0.125,0.00128825,0.012215465,0.033884416,0.030902954,0.083176377,6.46E-05,0.024776004,165.5655607,NA
0.741310241,0.125,0.000158489,0.150283054,8.71E-06,0.26915348,0.013489629,0.044668359,3.119114142,0.445625469,NA
0.169824365,0.125,0.004897788,1.339399132,0.00025704,0.034673685,0.001584893,0.025118864,0.003342191,0.005740768,NA
7.59E-05,0.125,0.933254301,0.114001355,4.27E-06,1.819700859,4.90E-06,0.002290868,0.015996732,0.016556556,NA
0.107151931,0.125,22.90867653,11.14063673,2.29E-06,0.00691831,0.000199526,0.002089296,0.028446659,0.011721144,NA
0.001023293,0.125,0.001659587,57.1360237,1.26E-07,10.47128548,6.31E-06,0.000138038,0.311911414,0.147560461,NA
6.025595861,0.125,0.015488166,0.328783499,0.000660693,69.18309709,1.78E-05,0.000398107,7.83E-05,35.39728922,NA
3.311311215,0.125,0.001,0.000558354,1.55E-05,2.951209227,0.005888437,4.17E-06,3.048114436,1.475604613,NA
1.78E-05,0.125,0.257039578,0.001221547,5.01E-05,0.097723722,0.077624712,0.000588844,5.05861081,102.0868972,NA
0.036307805,0.125,0.001148154,7.707437523,0.010964782,24.54708916,0.005754399,1.70E-06,2.844665906,218.2579161,NA
0.006456542,0.125,13.18256739,13.39399132,0.048977882,33.11311215,0.002951209,1.74E-07,9.21E-05,0.005610092,NA
0.00676083,0.125,12.58925412,0.001848885,0.002630268,5.888436554,7.76E-07,8.51E-07,0.215789977,0.021328976,NA
0.050118723,0.125,0.001778279,0.001193741,1.07E-06,0.00011749,1.66E-05,3.72E-05,0.0021579,0.008689004,NA
1.412537545,0.125,12.02264435,0.00027347,0.000389045,0.72443596,0.000537032,0.000457088,0.035812222,19.45225725,NA
0.001995262,0.125,0.021379621,0.002734702,2.57E-06,0.0616595,2.14E-07,0.000588844,0.139325711,9.098504293,NA
0.257039578,0.125,0.025118864,0.009266378,0.000125893,0.00676083,0.00128825,0.037153523,2.157899765,281.1706626,NA
6.61E-05,0.125,1.995262315,0.005210867,4.47E-07,0.072443596,3.47E-07,2.69E-05,5.176440992,250.5936168,NA
0.074131024,0.125,0.000794328,0.16862036,0.003981072,3.630780548,7.41E-07,2.51E-07,0.000494346,158.113883,NA
0.001412538,0.125,1.096478196,0.926637802,6.92E-07,0.011748976,0.028840315,1.20E-07,0.059433495,0.039716412,NA
0.038904514,0.125,0.019498446,0.000217225,1.38E-05,0.010964782,6.76E-05,0.012022644,0.055466565,0.001617968,NA
0.087096359,0.125,0.052480746,0.033644185,4.47E-05,0.912010839,4.17E-05,0.00018197,0.074822337,27.47704369,NA
0.010964782,0.125,0.000199526,1.435192027,4.79E-07,0.001096478,4.27E-05,4.07E-07,6.98E-05,34.59154855,NA
0.000616595,0.125,0.00074131,5.982876154,0.075857758,1.819700859,7.76E-06,3.47E-07,8.40E-05,0.45600542,NA
0.000371535,0.125,0.000144544,0.55835449,2.51E-06,0.000331131,9.77E-06,1.78E-07,0.156326019,0.018153903,NA
0.000933254,0.125,0.002290868,0.00497634,0.00060256,0.021379621,1.66E-05,2.82E-05,0.000105689,0.109388081,NA
0.446683592,0.125,0.204173794,0.065600933,0.003630781,0.112201845,0.000630957,2.09E-06,3.84E-05,1.815390274,NA
0.812830516,0.125,0.021379621,0.232760892,5.50E-07,0.123026877,2.09E-05,1.91E-06,0.000483094,379.2887875,NA
5.25E-05,0.125,0.004786301,0.043342106,2.34E-06,0.004168694,0.000245471,1.86E-07,0.297873088,0.000997631,NA
0.00144544,0.125,2.344228815,0.005332244,1.86E-07,0.006309573,7.76E-06,0.018197009,0.025353112,140.9191466,NA
8.511380382,0.125,0.002137962,7.531994826,8.13E-07,1.023292992,4.57E-06,0.001318257,0.089956234,90.98504293,NA
2.454708916,0.125,23.44228815,13.39399132,4.37E-07,85.11380382,0.000389045,9.12E-06,0.001794863,6.744814413,NA
0.002187762,0.125,0.257039578,21.22804566,0.000371535,0.02630268,0.001548817,7.59E-07,0.284466591,0.001545148,NA
0.000295121,0.125,0.095499259,6.712897455,2.29E-07,45.70881896,0.01,6.17E-05,19.2323019,38.81235583,NA
0.074131024,0.125,16.98243652,2.122804566,2.75E-06,0.003630781,1.58E-07,5.13E-05,0.004405866,239.3150462,NA
0.691830971,0.125,0.046773514,0.013705977,0.018620871,0.000954993,4.47E-05,5.01E-06,1.213476213,0.239315046,NA
0.112201845,0.125,9.77237221,0.00626484,9.12E-07,57.54399373,0.008317638,0.001122018,0.167506347,1.093880812,NA
7.244359601,0.125,0.158489319,33.64418505,2.09E-06,34.67368505,6.61E-05,2.57E-07,0.00142571,0.308297501,NA
0.218776162,0.125,0.004466836,0.386286929,3.63E-07,0.371535229,1.82E-05,0.000616595,0.002421203,2.233417961,NA
1.23E-05,0.125,44.66835922,0.003287835,3.98E-06,0.000812831,0.000263027,5.37E-07,0.080173578,0.037065512,NA
0.003235937,0.125,11.74897555,34.42785879,5.89E-05,0.001258925,2.00E-05,3.02E-05,0.087908581,0.00088914,NA
0.000107152,0.125,1.862087137,0.003605039,0.028840315,7.762471166,5.75E-05,0.001318257,0.121347621,0.039716412,NA
0.000758578,0.125,0.001862087,0.753199483,5.25E-07,0.199526231,7.76E-06,0.00676083,1.132481895,1.020868972,NA
