g,mY,gY,mU,gU,mW,gW,e0,eP,eM,mUs
0.030199517,0.125,0.004786301,0.486306431,0.106898104,0.046189978,5.89E-05,0.001862087,0.000554666,18.15390274,NA
0.000707946,0.125,0.112201845,1.221546526,0.043548179,0.004411109,0.000912011,6.61E-05,0.85907537,9.098504293,NA
0.138038426,0.125,0.138038426,1.725480331,0.194522572,0.291439057,5.01E-06,1.66E-06,0.03342191,5.482390981,NA
0.000223872,0.125,0.001548817,1.725480331,0.001945226,1.716120395,0.000371535,4.57E-06,0.018794521,1.900946982,NA
0.87096359,0.125,0.033113112,0.005982876,1.255943216,24.24084489,6.03E-05,4.07E-06,0.073119172,0.014420158,NA
0.891250938,0.125,0.389045145,0.217225104,0.011193606,0.860097633,0.001778279,2.69E-05,0.001714081,33.0346724,NA
0.095499259,0.125,7.244359601,0.612223524,1.377114352,13.01810448,4.90E-05,0.000524807,0.022595984,0.005,NA
0.00042658,0.125,0.083176377,0.004752367,0.007744083,3.841915005,2.95E-05,8.51E-05,0.392673206,0.706268772,NA
0.02630268,0.125,0.125892541,0.671289745,0.045600542,0.012149202,0.002630268,1.91E-05,0.505861081,11.19360569,NA
0.002089296,0.125,0.851138038,0.299854115,0.952730359,0.003931405,1.78E-05,2.57E-06,0.031191141,0.829793454,NA
0.645654229,0.125,0.021877616,0.321299473,0.218257916,0.766562823,0.000436516,0.001071519,0.000636841,43.5481795,NA
0.023442288,0.125,0.015848932,0.719299922,0.223341796,10.34064795,8.91E-06,0.001348963,0.002208164,1.545147716,NA
0.000125893,0.125,0.001096478,4.435167365,0.001020869,22.1079133,0.000151356,0.001,0.044058658,0.02685159,NA
0.001862087,0.125,0.002570396,2.798401423,0.023931505,0.013321335,0.00030903,9.77E-05,0.004207569,25.05936168,NA
0.010715193,0.125,0.933254301,0.770743752,0.000739554,0.431069954,0.006456542,3.24E-06,0.013932571,22.85440948,NA
0.000371535,0.125,0.218776162,0.018067997,0.069019213,0.071539805,1.55E-06,6.76E-06,0.006223451,0.057407681,NA
0.000363078,0.125,2.344228815,0.00377494,0.523564274,8.026898154,2.57E-06,0.001047129,0.000580806,47.7496293,NA
0.000109648,0.125,6.918309709,0.521086729,1.227354458,0.431069954,2.75E-06,0.000288403,0.027166349,9.749222999,NA
0.933254301,0.125,2.13796209,0.433421063,1.044648065,1.716120395,0.00162181,0.003388442,2.013869236,0.722719885,NA
0.043651583,0.125,0.186208714,5.71360237,0.161796828,0.007153981,3.80E-05,2.00E-05,0.0210878,21.32897594,NA
0.028183829,0.125,0.001584893,3.28783499,0.330346724,0.518260074,0.001949845,0.000229087,0.078348605,7.924465962,NA
0.016595869,0.125,5.12861384,0.003068386,0.007744083,0.004411109,0.000912011,5.62E-05,1.158860787,0.119941646,NA
0.001230269,0.125,0.020417379,0.014025231,0.122735446,0.040229789,1.38E-05,5.01E-06,0.013002632,2.56430692,NA
0.008128305,0.125,0.011748976,0.002327609,0.010938808,1.214920199,0.000977237,5.89E-05,1.009325551,0.301279793,NA
0.660693448,0.125,5.888436554,0.140252307,0.005874488,3.424110352,1.48E-06,0.003162278,0.030481144,0.931043568,NA
0.01,0.125,0.001995262,0.464419036,2.624037301,2.719867532,1.45E-06,1.29E-06,0.002779913,0.057407681,NA
0.660693448,0.125,1.047128548,12.5,1.315133996,0.065245078,0.000112202,0.001380384,0.311911414,0.061513439,NA
0.006309573,0.125,0.001380384,0.001765672,4.560054197,0.291439057,0.000549541,1.10E-05,1.132481895,16.94220781,NA
0.044668359,0.125,9.120108394,0.022228493,0.011721144,0.192551875,2.95E-06,0.001148154,0.666854779,0.46662715,NA
0.977237221,0.125,6.025595861,0.864788714,0.406415258,0.012149202,0.000616595,0.008709636,0.001714081,2.182579161,NA
0.000616595,0.125,0.002570396,0.010160381,0.018153903,0.105815126,0.000234423,9.33E-06,0.127066559,0.009098504,NA
0.000251189,0.125,0.007762471,0.16862036,0.010938808,0.006375992,0.00851138,0.000323594,0.000666855,0.425569019,NA
0.003235937,0.125,0.011481536,0.770743752,0.706268772,0.003669,4.07E-06,1.02E-05,0.000580806,20.36901389,NA
0.006025596,0.125,0.407380278,0.002027263,0.002285441,1.214920199,0.000616595,0.001412538,0.029109267,0.353972892,NA
0.912010839,0.125,1.288249552,0.005210867,0.038812356,0.008026898,0.000380189,0.004466836,0.608178787,0.006294627,NA
0.000295121,0.125,0.72443596,0.003364419,0.111936057,0.103406479,0.000269153,2.82E-05,0.005420399,14.09191466,NA
0.954992586,0.125,0.141253754,0.006712897,0.194522572,0.006524508,0.000223872,1.12E-05,0.108151181,2.747704369,NA
0.075857758,0.125,0.501187234,1.402523068,0.13457674,1.272177624,1.32E-06,1.78E-05,0.000567585,0.028117066,NA
0.003890451,0.125,0.001380384,0.013089107,3.082975009,3.931404701,0.000165959,0.008709636,0.008995623,0.043548179,NA
0.005248075,0.125,1.318256739,3.442785879,0.223341796,11.08020391,0.00691831,0.001584893,0.899562345,0.181539027,NA
0.020417379,0.125,0.001148154,4.644190364,0.003539729,1.796998658,7.41E-05,0.009772372,0.001636934,4.255690191,NA
0.000977237,0.125,0.758577575,0.015736568,0.019452257,0.007844184,0.000524807,2.24E-05,2.535311158,0.024488941,NA
0.295120923,0.125,3.548133892,0.003522979,0.011994165,0.965045417,0.007762471,0.00162181,0.003191768,0.739554194,NA
0.000588844,0.125,0.245470892,0.344278588,0.005874488,0.004022979,0.00057544,0.005370318,0.024212034,5.874487775,NA
0.004786301,0.125,0.00162181,0.075319948,1.774066946,30.51741564,0.00060256,1.45E-06,0.002060778,0.033804149,NA
0.001122018,0.125,0.095499259,0.004752367,0.047749629,4.116686097,0.004365158,2.69E-06,0.100932555,3.459154855,NA
0.000338844,0.125,0.008317638,0.0125,2.811706626,0.15651204,2.69E-06,3.24E-06,0.004613508,0.033034672,NA
0.000524807,0.125,0.028840315,0.970308896,0.007395542,6.991136033,1.78E-05,4.07E-06,1.836670573,0.005874488,NA
0.063095734,0.125,6.165950019,0.386286929,0.587448777,0.060890249,5.89E-06,4.79E-06,0.580806232,0.016179683,NA
0.081283052,0.125,0.1,10.16038145,0.001617968,0.595042181,0.005495409,1.26E-05,0.082041061,0.218257916,NA
0.000354813,0.125,7.943282347,0.598287615,0.952730359,0.013631629,0.000123027,0.006025596,0.007482234,0.690192132,NA
0.000616595,0.125,2.13796209,0.00261162,0.287719969,0.595042181,2.45E-06,0.001,0.000941957,0.025059362,NA
0.022387211,0.125,1.445439771,0.103970471,0.001442016,0.031228258,1.95E-06,4.79E-06,0.008590754,0.119941646,NA
0.45708819,0.125,0.125892541,0.001647821,0.218257916,0.342411035,1.23E-05,0.002041738,1.794862846,2.685158982,NA
0.005754399,0.125,0.114815362,0.003952847,0.774408309,6.676483079,2.04E-05,0.00042658,0.002910927,10.20868972,NA
0.038904514,0.125,0.128824955,0.044351674,0.010938808,0.029822754,8.51E-06,2.82E-05,0.517644099,6.441247758,NA
0.000489779,0.125,0.003311311,1.686203603,0.005357597,0.242408449,2.29E-05,1.70E-06,0.0375,3.706551207,NA
0.00040738,0.125,0.003981072,0.207448363,0.997631157,4.949345282,0.001230269,0.005495409,0.0375,0.025643069,NA
0.003090295,0.125,1.584893192,0.007707438,0.003154787,0.007665628,3.16E-05,3.31E-05,0.013932571,0.095273036,NA
0.000223872,0.125,1.479108388,0.001502831,0.007395542,0.035038681,0.002290868,0.000269153,0.002716635,0.223341796,NA
0.000199526,0.125,0.104712855,0.90554495,0.056100923,0.01394915,0.002041738,1.45E-05,1.599673196,15.8113883,NA
0.000120226,0.125,0.001174898,0.001848885,0.013457674,6.52450777,0.000446684,2.82E-06,0.000682388,0.006011322,NA
0.008317638,0.125,3.01995172,1.016038145,0.173368425,0.004212576,2.57E-06,0.006456542,0.080173578,2.233417961,NA
0.000630957,0.125,0.030902954,1.402523068,0.086890041,1.332133508,2.75E-06,8.51E-05,0.00133055,2.624037301,NA
0.011220185,0.125,1.905460718,0.071929992,0.008297935,2.719867532,2.14E-05,5.01E-06,0.027799134,9.310435683,NA
0.407380278,0.125,0.125892541,12.5,0.006151344,0.009006328,3.02E-06,0.000269153,0.035812222,6.294627059,NA
0.077624712,0.125,0.056234133,0.249407789,1.377114352,0.051826007,0.000199526,0.000158489,0.440586583,0.020369014,NA
0.000112202,0.125,1.202264435,1.936020774,0.039716412,0.027832214,4.68E-06,0.000295121,0.002910927,0.061513439,NA
0.371535229,0.125,0.003019952,0.001647821,3.154786722,0.080268982,1.66E-05,0.000102329,0.156326019,0.069019213,NA
0.009120108,0.125,0.007585776,0.001765672,0.011454338,0.749113722,0.000549541,3.55E-05,0.012134762,3.228271145,NA
0.00616595,0.125,1.258925412,0.002672453,0.002338676,0.009006328,3.89E-06,8.13E-05,0.002978731,0.007924466,NA
0.002290868,0.125,0.00724436,0.001370598,0.739554194,9.430783015,1.26E-05,0.000154882,0.000636841,10.44648065,NA
0.000691831,0.125,2.454708916,0.04139139,0.001227354,16.38882254,8.13E-06,2.75E-05,0.059433495,5.482390981,NA
0.000338844,0.125,0.008709636,0.002672453,0.000810905,0.248054867,1.26E-05,6.46E-06,0.608178787,0.615134385,NA
0.004466836,0.125,0.001318257,0.222284926,0.001442016,19.25518753,0.003890451,0.01,0.00156326,1.945225725,NA
0.008317638,0.125,0.588843655,1.61031194,0.003082975,2.111289329,1.17E-05,3.02E-05,0.010093256,43.5481795,NA
0.00691831,0.125,2.630267992,0.00261162,2.036901389,15.65120402,0.000138038,3.72E-06,0.082041061,0.007395542,NA
0.204173794,0.125,0.00616595,0.584668927,0.007227199,0.732061812,1.86E-06,2.00E-05,0.014929019,20.36901389,NA
0.389045145,0.125,0.16218101,0.198111649,3.459154855,0.006089025,5.01E-05,7.24E-06,0.187945213,0.053575965,NA
0.000269153,0.125,0.03801894,0.00172548,0.003706551,0.402297888,1.70E-05,4.79E-05,3.75,0.006744814,NA
0.003467369,0.125,0.002137962,0.328783499,0.000774408,0.037544623,2.82E-05,0.001023293,3.664639579,0.020843469,NA
0.000123027,0.125,2.13796209,0.002672453,0.792446596,0.732061812,0.005128614,6.03E-06,0.920515843,11.72114408,NA
0.316227766,0.125,0.003467369,0.006869261,0.030127979,27.19867532,0.003388442,1.41E-06,0.130026319,19.90535853,NA
0.004786301,0.125,0.001023293,0.002734702,0.075678062,12.43219326,0.000398107,1.23E-05,0.000529702,0.027477044,NA
0.005623413,0.125,0.151356125,0.004235552,0.016556556,12.72177624,0.001737801,7.08E-06,0.009419574,0.102086897,NA
0.154881662,0.125,0.104712855,0.080706779,0.674481441,0.016770567,4.47E-05,0.000112202,0.001754007,0.016556556,NA
0.131825674,0.125,0.158489319,0.140252307,0.021825792,0.667648308,1.26E-06,5.89E-05,0.210877997,0.020369014,NA
0.000245471,0.125,2.754228703,0.82586681,0.003971641,1.363162884,6.76E-05,2.29E-05,0.000594335,0.756780624,NA
0.001,0.125,0.001584893,0.025521724,0.001345767,2.21079133,0.007585776,0.003388442,0.006982827,0.009976312,NA
0.977237221,0.125,8.912509381,0.202726262,0.007744083,25.97453328,1.78E-06,0.003890451,0.043055761,5.482390981,NA
0.011220185,0.125,0.616595002,8.647887136,0.027477044,0.623085655,2.14E-06,0.003467369,0.025943661,0.014756046,NA
0.660693448,0.125,2.290867653,0.001573657,0.574076811,0.068319983,1.35E-06,5.37E-06,0.201386924,1.655655607,NA
0.008912509,0.125,2.454708916,0.368901153,0.169422078,6.089024937,9.77E-06,0.000537032,0.000483094,33.80414877,NA
0.190546072,0.125,0.031622777,0.011937407,0.338041488,0.021112893,0.001230269,0.001905461,2.013869236,10.93880812,NA
0.001513561,0.125,0.010715193,2.43730575,0.05,0.226228727,0.003467369,0.002137962,3.499703628,2.084346917,NA
0.002630268,0.125,3.388441561,0.293028602,5,0.084051942,1.82E-06,1.35E-05,0.820410609,11.72114408,NA
0.01023293,0.125,0.141253754,0.140252307,0.000974922,0.568260871,3.39E-05,0.000109648,0.002312231,1.945225725,NA
0.213796209,0.125,0.029512092,0.002437306,0.05,7.665628226,0.000794328,5.50E-06,0.00040182,0.036221798,NA
0.000363078,0.125,0.114815362,0.020744836,0.001945226,3.122825756,4.68E-05,0.000125893,0.000472097,0.338041488,NA
0.000537032,0.125,0.02630268,0.004235552,0.128519789,13.01810448,0.000128825,1.00E-05,0.011067035,0.114543383,NA
0.001380384,0.125,0.008709636,0.003364419,0.706268772,6.375991841,0.00676083,4.57E-05,0.963898419,19.90535853,NA
0.010715193,0.125,1.621810097,0.992910293,0.003971641,5.303319018,3.80E-05,5.13E-05,0.00156326,0.016942208,NA
0.000218776,0.125,0.489778819,0.049763396,0.338041488,19.70369846,7.59E-06,1.23E-05,0.009205158,0.523564274,NA
0.151356125,0.125,0.081283052,0.82586681,0.007227199,0.667648308,1.78E-06,0.007943282,0.567585468,0.005482391,NA
0.019498446,0.125,0.070794578,0.001308911,0.000756781,0.305174156,4.37E-06,1.05E-05,0.001879452,0.250593617,NA
0.007413102,0.125,0.040738028,0.011140637,0.239315046,2.48054867,0.001258925,0.005623413,0.0210878,0.069019213,NA
0.000870964,0.125,0.257039578,0.002327609,0.021328976,3.122825756,2.14E-05,0.000363078,0.010328358,0.01315134,NA
0.707945784,0.125,0.041686938,0.012791162,0.849121826,0.568260871,0.003548134,0.000323594,0.383734872,44.56254691,NA
0.018620871,0.125,0.003548134,0.212280457,0.674481441,0.018816886,7.41E-05,2.00E-06,0.00192323,0.090985043,NA
0.063095734,0.125,1.071519305,0.64107673,0.015451477,0.073206181,0.00057544,0.006456542,0.461350789,0.037928879,NA
0.000891251,0.125,0.177827941,2.611620164,0.002338676,0.12149202,0.000467735,3.98E-05,0.00366464,0.018576761,NA
0.028183829,0.125,0.067608298,9.929102934,0.069019213,0.221079133,2.63E-05,0.000331131,0.175400678,5.610092272,NA
0.091201084,0.125,9.120108394,3.212994728,0.601132217,2.424084489,0.006309573,0.004265795,0.028446659,2.393150462,NA
0.181970086,0.125,0.012302688,0.003522979,0.004354818,2.783221385,0.003548134,2.45E-06,1.241741706,2.448894097,NA
0.000323594,0.125,0.002089296,0.007029267,0.00072272,9.875242126,0.006309573,0.005011872,0.024212034,0.009098504,NA
0.001230269,0.125,2.041737945,0.626484042,1.285197891,0.011872652,0.000295121,0.000109648,0.001636934,0.01020869,NA
0.000331131,0.125,0.042657952,1.370597745,0.48861861,0.179699866,3.31E-06,0.000630957,0.392673206,3.380414877,NA
0.003981072,0.125,0.004168694,5.210867293,0.057407681,0.005426849,3.31E-05,0.003548134,0.85907537,33.0346724,NA
0.008128305,0.125,2.089296131,0.022746261,0.003303467,0.098752421,3.47E-06,1.48E-05,0.000666855,2.685158982,NA
0.007079458,0.125,0.257039578,0.344278588,0.154514772,5.303319018,0.001479108,2.04E-05,0.056758547,1.617968285,NA
0.007585776,0.125,0.001348963,0.006560093,0.003012798,0.058149737,0.000371535,4.57E-06,0.01968028,2.338675706,NA
0.009120108,0.125,0.002238721,0.02930286,0.370655121,11.08020391,0.002454709,0.000645654,3.581222198,0.169422078,NA
0.033884416,0.125,1.548816619,0.344278588,0.002132898,0.542684919,0.000239883,4.79E-06,0.085907537,7.227198854,NA
0.002089296,0.125,0.128824955,1.370597745,0.033804149,12.43219326,0.008912509,0.001047129,1.836670573,9.976311575,NA
0.004466836,0.125,0.09332543,0.001848885,0.909850429,17.56093974,0.000380189,0.000489779,1.393257109,0.24488941,NA
0.006456542,0.125,0.014125375,9.703088958,0.003082975,0.518260074,1.20E-06,2.57E-05,0.00192323,0.477496293,NA
0.070794578,0.125,0.239883292,0.011937407,0.561009227,0.013321335,0.00691831,0.000549541,1.300263189,0.706268772,NA
0.003311311,0.125,0.002454709,0.018067997,0.001199416,0.014606553,0.00676083,5.37E-05,0.594334947,0.006744814,NA
0.001778279,0.125,0.047863009,2.672452612,0.002182579,0.518260074,7.41E-06,1.58E-06,0.006081788,2.036901389,NA
0.004897788,0.125,0.912010839,0.003442786,0.053575965,0.581497367,0.003311311,3.72E-06,3.75,41.58818856,NA
0.00017378,0.125,0.028840315,5.583544902,0.000574077,0.029143906,5.01E-05,4.68E-05,1.032835764,0.053575965,NA
0.050118723,0.125,0.630957344,0.172548033,0.086890041,0.35854837,0.006606934,0.000588844,0.326611346,0.345915485,NA
0.09332543,0.125,0.015848932,0.050922535,3.082975009,4.513856545,0.006309573,5.75E-06,0.899562345,0.008297935,NA
0.00074131,0.125,3.090295433,0.024940779,0.009749223,14.60655346,0.00074131,7.41E-05,0.682387822,0.931043568,NA
0.000380189,0.125,0.05370318,2.611620164,0.561009227,0.017161204,5.25E-05,1.55E-06,0.006516753,0.007062688,NA
0.001318257,0.125,0.004466836,0.64107673,1.945225725,1.565120402,0.001905461,0.000501187,0.941957412,11.72114408,NA
0.218776162,0.125,1.621810097,0.433421063,0.931043568,0.216046757,0.000512861,0.003311311,0.004111793,26.24037301,NA
0.000151356,0.125,0.19498446,0.002222849,0.477496293,14.27406771,2.69E-05,0.000933254,0.941957412,0.36221798,NA
0.263026799,0.125,0.954992586,0.005982876,0.056100923,5.950421808,4.57E-06,0.001202264,0.941957412,13.45767402,NA
0.125892541,0.125,0.001949845,1.848885485,0.084912183,0.029143906,1.51E-05,0.000707946,1.032835764,0.233867571,NA
0.45708819,0.125,1.548816619,2.327608921,0.009749223,0.009216112,4.47E-06,6.61E-06,3.664639579,0.053575965,NA
0.058884366,0.125,0.001202264,0.00377494,0.000997631,0.921611219,8.51E-06,0.006456542,0.034997036,15.45147716,NA
0.776247117,0.125,0.006309573,1.725480331,0.756780624,0.023149827,1.02E-05,3.39E-05,0.002013869,0.322827115,NA
0.016595869,0.125,0.128824955,0.021228046,1.345767402,0.840519421,1.05E-06,0.000851138,0.096389842,0.016556556,NA
0.031622777,0.125,0.323593657,6.26484042,4.35481795,0.105815126,0.001659587,0.000151356,0.000472097,50,NA
0.016218101,0.125,0.002754229,0.002734702,3.539728922,0.683199835,9.33E-06,0.000724436,3.048114436,0.868900414,NA
0.000102329,0.125,0.075857758,0.001848885,0.213289759,0.004022979,2.34E-05,0.000323594,2.208163708,1.377114352,NA
0.537031796,0.125,0.031622777,5.332243985,0.095273036,0.41166861,1.00E-04,0.001862087,3.581222198,17.33684252,NA
0.000676083,0.125,0.002344229,0.001765672,0.154514772,1.082798767,0.005495409,5.37E-06,0.074822337,10.44648065,NA
0.001047129,0.125,0.323593657,0.012215465,0.015099759,0.004411109,0.002187762,5.01E-05,0.010815118,16.17968285,NA
0.398107171,0.125,0.019952623,0.16862036,0.001093881,0.860097633,0.006025596,2.04E-05,0.009863505,4.255690191,NA
0.025118864,0.125,0.158489319,5.583544902,3.539728922,1.187265239,0.003981072,0.009332543,0.002978731,0.445625469,NA
0.003019952,0.125,1.174897555,4.752367454,0.109388081,0.41166861,6.31E-06,0.000707946,0.003048114,0.45600542,NA
0.000416869,0.125,0.007585776,0.001647821,0.274770437,1.881688595,1.55E-05,6.76E-05,0.00192323,0.02233418,NA
0.190546072,0.125,0.005370318,0.626484042,0.1315134,32.7,0.001862087,1.78E-05,1.241741706,0.1315134,NA
1,0.125,0.077624712,0.094822197,0.001345767,0.581497367,5.75E-06,0.000870964,0.092051584,25.05936168,NA
0.501187234,0.125,0.004073803,0.122154653,0.161796828,21.60467575,1.74E-06,1.48E-06,0.001527676,3.01279793,NA
0.131825674,0.125,3.89045145,4.435167365,3.6221798,0.039314047,6.46E-06,1.00E-06,0.083952043,0.397164117,NA
0.002630268,0.125,4.365158322,0.005583545,1.227354458,7.15398051,0.002630268,0.00040738,3.581222198,0.561009227,NA
0.371535229,0.125,0.107151931,0.036890115,0.095273036,5.553256744,0.002570396,0.001513561,0.012706656,37.92887875,NA
0.001479108,0.125,0.006025596,2.672452612,0.012273545,0.732061812,5.13E-06,0.000169824,0.041117932,2.084346917,NA
0.000112202,0.125,0.954992586,9.929102934,1.172114408,18.38856133,0.000154882,0.002454709,0.039267321,0.007227199,NA
0.000870964,0.125,0.040738028,4.863064312,0.1315134,1.010526606,2.75E-05,3.80E-05,0.007656517,0.388123558,NA
0.005888437,0.125,9.332543008,0.00261162,0.02685159,4.618997771,0.000758578,0.000707946,0.000666855,0.016556556,NA
0.002187762,0.125,0.002951209,0.114001355,0.177406695,2.314982715,0.001071519,1.29E-05,0.00210878,0.008891397,NA
0.011220185,0.125,0.004897788,0.006560093,0.024488941,0.011080204,4.90E-05,3.72E-06,0.003048114,0.792446596,NA
0.000588844,0.125,0.013489629,0.753199483,0.005610092,0.461899777,0.007079458,2.34E-06,0.002060778,0.073955419,NA
0.00144544,0.125,7.413102413,0.011140637,0.250593617,0.021112893,6.76E-06,4.79E-05,0.010815118,0.739554194,NA
0.008128305,0.125,0.001348963,1.468621944,0.001545148,12.72177624,0.001318257,1.38E-05,0.031191141,5.116464961,NA
0.758577575,0.125,1.071519305,1.647820923,1.377114352,0.3841915,0.000128825,0.000724436,0.017540068,0.01068981,NA
0.021379621,0.125,0.177827941,0.002494078,3.01279793,6.089024937,0.000398107,3.47E-05,0.05176441,1.442015752,NA
0.000138038,0.125,2.089296131,0.058466893,0.792446596,0.003931405,1.20E-06,4.79E-05,0.920515843,0.053575965,NA
0.00025704,0.125,0.041686938,0.020744836,0.057407681,1.272177624,6.61E-06,8.51E-05,0.009638984,28.77199687,NA
0.223872114,0.125,0.001412538,0.018919516,0.268515898,0.253832807,0.000275423,0.008709636,0.002535311,16.94220781,NA
0.019498446,0.125,0.014454398,0.157365676,2.624037301,0.009006328,0.000128825,2.63E-06,0.004111793,5.482390981,NA
0.046773514,0.125,0.044668359,3.774939651,0.006744814,0.11338295,1.70E-06,2.57E-05,0.073119172,0.03082975,NA
0.363078055,0.125,0.27542287,0.360503938,0.256430692,0.006991136,1.91E-06,1.12E-06,0.002779913,1.694220781,NA
0.000323594,0.125,0.218776162,0.065600933,0.025059362,0.18816886,8.32E-05,2.88E-05,0.35812222,1.377114352,NA
0.000371535,0.125,0.008709636,0.020744836,1.945225725,21.60467575,0.001148154,0.000275423,3.420040648,30.82975009,NA
0.013489629,0.125,0.758577575,0.926637802,0.338041488,27.19867532,0.002187762,1.82E-05,0.03342191,0.008689004,NA
0.002238721,0.125,0.34673685,5.982876154,0.006011322,8.600976333,0.001949845,0.000131826,0.183667057,0.021328976,NA
0.002754229,0.125,0.213796209,2.998541149,0.021328976,0.265795579,0.001047129,0.001659587,0.011588608,4.158818856,NA
1.00E-04,0.125,0.022387211,0.184888549,0.037065512,0.900632786,0.00691831,3.63E-05,0.748223368,21.82579161,NA
0.019054607,0.125,0.004466836,0.004435167,0.523564274,0.021112893,3.24E-05,0.001258925,0.005546656,0.077440831,NA
0.026915348,0.125,1.862087137,0.116656788,0.1315134,15.65120402,0.000616595,1.70E-06,0.006516753,17.74066946,NA
0.067608298,0.125,0.112201845,0.475236745,0.5,0.01394915,4.57E-05,0.00691831,1.75400678,0.370655121,NA
0.025118864,0.125,0.141253754,0.273470203,2.448894097,0.366900035,1.55E-06,1.48E-05,0.010568936,0.301279793,NA
0.003162278,0.125,0.023442288,0.293028602,0.056100923,9.430783015,3.16E-06,4.79E-05,0.000392673,0.106898104,NA
0.00691831,0.125,0.001778279,0.019360208,0.000523564,0.036690003,0.003090295,5.13E-05,0.349970363,2.233417961,NA
0.549540874,0.125,2.754228703,0.003139858,0.397164117,3.841915005,2.24E-05,0.002691535,0.026547967,0.012273545,NA
0.043651583,0.125,1.737800829,1.468621944,0.173368425,0.568260871,2.34E-06,3.02E-06,0.001393257,0.177406695,NA
0.000660693,0.125,0.005128614,1.891951561,0.01020869,2.538328071,0.001412538,7.41E-06,0.133055021,0.007227199,NA
